adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 53, 'name': 'Thriller'}]",,443849,tt5973658,en,Winter Ridge,"Tearing himself away from the bedside of his coma-bound wife, a police Sergeant investigates a series of age-related murders, only to discover that time can be far more destructive and cruel than the idealistic killer........",3.936,/zAIaeLJ8oAwIcFygWbpC4mNeGtK.jpg,"[{'id': 87102, 'logo_path': None, 'name': 'Silver Tree Pictures', 'origin_country': ''}, {'id': 87101, 'logo_path': None, 'name': 'Chris Hardman Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-09-18,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Winter Ridge,False,6.5,6
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,435036,tt5922124,en,A Crooked Somebody,An attention-seeking psychic is kidnapped and tries to use the situation to boost his popularity.,3.86,/83GvM4oiGw3Pabz7kRUlZw6glqc.jpg,"[{'id': 27497, 'logo_path': '/1QuLulTFEynrZnFsogW0UefcKYC.png', 'name': 'Star Thrower Entertainment', 'origin_country': 'US'}, {'id': 76315, 'logo_path': None, 'name': 'Synergics Films', 'origin_country': 'US'}, {'id': 90999, 'logo_path': '/fvFryW0HGSIRRtI2hN0hOpTnmhO.png', 'name': 'Storyboard Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-05,0,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Better to be an honest nobody than a crooked somebody.,A Crooked Somebody,False,6.0,1
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.aftereverythingthemovie.com,448557,tt6688022,en,After Everything,"When Elliot, a brash 23-year-old living carefree in New York City, meets the sensible Mia and receives a damning diagnosis all in the same week, his world is turned completely upside down. But as their love blossoms amidst the chaos of his treatment, they discover that Elliot's illness is not the real test of their relationship – it's everything else.",3.835,/5fwosV84f3BOV2h4kqcbpQplFLY.jpg,"[{'id': 75355, 'logo_path': '/avj80RsunqwDbOS6oLp4plRE5UQ.png', 'name': 'Yale Productions', 'origin_country': 'US'}, {'id': 101290, 'logo_path': None, 'name': 'WYSJ Media', 'origin_country': 'US'}, {'id': 25140, 'logo_path': None, 'name': 'The Exchange', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-12,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love is sick,After Everything,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://belcanto.film,519255,tt6046314,en,Bel Canto,A famous opera singer is held hostage in South America by a guerrilla rebel group after performing at a Japanese businessman's lavish birthday party. Unexpected bonds are forged in the standoff that ensues.,3.759,/2pRvnOhFdANmdzDXfuLlZV9jwSb.jpg,"[{'id': 54281, 'logo_path': None, 'name': 'A-Line Pictures', 'origin_country': ''}, {'id': 1473, 'logo_path': None, 'name': 'Depth of Field', 'origin_country': 'US'}, {'id': 26834, 'logo_path': None, 'name': 'Priority Pictures', 'origin_country': ''}, {'id': 32554, 'logo_path': None, 'name': 'Bloom', 'origin_country': 'US'}, {'id': 6353, 'logo_path': None, 'name': 'Screen Media Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-13,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bel Canto,False,5.9,11
False,,0,"[{'id': 27, 'name': 'Horror'}]",http://ghostinthegraveyardmovie.com,479424,tt7124092,en,Ghost in the Graveyard,"A small town comes under the thumb of Martha, a ghost who returns to haunt the children who witnessed her death during a ""game"" of Ghost in the Graveyard as young children.",3.686,/7qthb46LSycRfl5T2cLgI9FQcIv.jpg,"[{'id': 95722, 'logo_path': '/rNlJM6sV56eIUEZrigr2EEjd3U9.png', 'name': 'Cellar Door Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-15,0,,[],Released,Martha wants to play...,Ghost in the Graveyard,False,0.0,0
False,,0,[],,481370,tt3226786,en,Bigger,"The inspirational tale of the grandfathers of the fitness movement as we now know it, Joe & Ben Weider. Battling anti-Semitism, racism and extreme poverty, the brothers beat all odds to build an empire & inspire future generations.",3.599,/n0g1NcBUTYzPqIa45EEFrTD3qed.jpg,[],[],2018-10-13,0,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bigger,False,0.0,1
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,505860,tt6958520,en,The Outer Wild,"After an unnatural event leaves mankind nearly extinct, a runaway girl and a rogue bounty hunter brave a dangerous wilderness to find a fabled sanctuary that can either save or destroy what's left of humanity.",3.597,/wP2v6gRgqW2d6clNfDgukH2xeUN.jpg,[],[],2018-09-28,0,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This is the end of man,The Outer Wild,False,4.3,3
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,517839,tt5501104,sv,Gräns,"When a border guard with a sixth sense for identifying smugglers encounters the first person she cannot prove is guilty, she is forced to confront terrifying revelations about herself and humankind.",3.564,/xkhaR2EXbvlRC6SAGfxcMLXhzUo.jpg,"[{'id': 107328, 'logo_path': None, 'name': 'Meta Spark & Kärnfilm', 'origin_country': 'SE'}, {'id': 2801, 'logo_path': '/bswb1PLLsKDUXMLgy42bZtCtIde.png', 'name': 'Film i Väst', 'origin_country': 'SE'}, {'id': 2999, 'logo_path': '/zGSqFee9aDgDuLD6vcs2mcJUem4.png', 'name': 'SVT', 'origin_country': 'SE'}, {'id': 45461, 'logo_path': None, 'name': 'Meta Film', 'origin_country': 'DK'}, {'id': 73539, 'logo_path': None, 'name': 'Copenhagen Film Fund', 'origin_country': 'DK'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2018-09-27,0,101,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Sense Something Beautiful,Border,False,6.0,3
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://abreadfactory.com/,549672,tt6887540,en,A Bread Factory Part Two: Walk with Me a While,"The Bread Factory is the scene for rehearsals of the Greek play Hecuba. But the real theatrics are outside the theater, with the town invaded by bizarre tourists and mysterious tech start-up workers. There is a new normal in Checkford, if it is even really Checkford any longer.",3.459,/wpP8gQhwTxIM7DyB1UKOetlM6IG.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-26,0,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Bread Factory Part Two: Walk with Me a While,False,0.0,0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",https://fahrenheit119.com,532908,tt8632862,en,Fahrenheit 11/9,"Michael Moore's provocative documentary explores the two most important questions of the Trump Era: How the fuck did we get here, and how the fuck do we get out?",3.447,/k2G8IO5oGHezde70Xv7falXhuWC.jpg,"[{'id': 107992, 'logo_path': None, 'name': 'Midwestern Films', 'origin_country': ''}, {'id': 108737, 'logo_path': None, 'name': 'State Run Films', 'origin_country': ''}, {'id': 26137, 'logo_path': None, 'name': 'Dog Eat Dog Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-21,0,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tyrant. Liar. Racist. A hole in one.,Fahrenheit 11/9,False,6.9,18
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",https://www.themoviereach.com/,530180,tt5223878,en,Reach,"A socially awkward band geek, Steven Turano, is planning on killing himself. However, when Clarence, the new quirky kid in school, befriends him, Steven's plans are sidetracked and he reaches beyond his comfort zone forming stronger relationships with his father, friends and teachers. The boys form an inseparable bond as Clarence finds creative ways to pull Steven out of his depression.",3.346,/cn4teu1ESNrBRAexNHHCJ8za37q.jpg,"[{'id': 76207, 'logo_path': None, 'name': 'Cappricielli', 'origin_country': 'US'}, {'id': 105554, 'logo_path': None, 'name': 'Autumn Bailey Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-19,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Reach,False,7.0,1
False,,0,"[{'id': 18, 'name': 'Drama'}]",,483347,tt6495094,en,Little Women,"A modern retelling of Louisa May Alcott's classic novel, we follow the lives of four sisters - Meg, Jo, Beth, and Amy March - detailing their passage from childhood to womanhood. Despite harsh times, they cling to optimism, and as they mature, they face blossoming ambitions and relationships, as well as tragedy, while maintaining their unbreakable bond as sisters.",3.321,/3q5kEdiT0nRKVtm6eFBhD4nP3wq.jpg,"[{'id': 69569, 'logo_path': None, 'name': 'Main Dog Productions', 'origin_country': 'US'}, {'id': 49760, 'logo_path': None, 'name': 'Escapology', 'origin_country': 'US'}, {'id': 5223, 'logo_path': '/l3uVOjvnSXZ81mEdR06PkIwxGTC.png', 'name': 'Paulist Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-28,0,,[],Released,"New generation, same sisters",Little Women,False,7.5,2
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,529981,tt3767278,en,Bayou Caviar,"Rodney is a former boxing champ who, after a deathbed visit to his trainer and mentor, is propelled into reclaiming victory for his now simple life as a nightclub bouncer. He partners with a no-nonsense, lesbian photographer and an aspiring starlet to make a compromising tape with Isaac—a married, devout, Orthodox Jewish real estate mogul—that sets off a chain of events that brings down an empire.",3.25,/up28fmhXm5eZjasXEZ352NdxDLq.jpg,"[{'id': 2967, 'logo_path': '/xtGoPUWKl6gX1eKRFrgBKNm7cfO.png', 'name': 'Fireshoe Productions', 'origin_country': 'US'}, {'id': 109666, 'logo_path': None, 'name': 'Brittany House Pictures', 'origin_country': 'US'}, {'id': 109667, 'logo_path': None, 'name': 'Wudi Pictures', 'origin_country': 'TW'}, {'id': 109668, 'logo_path': None, 'name': 'Quixotic Road', 'origin_country': 'US'}, {'id': 109669, 'logo_path': None, 'name': 'Thunderbang', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-05,0,,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A man's desires never tasted so sweet…,Bayou Caviar,False,4.3,7
False,,0,"[{'id': 10749, 'name': 'Romance'}]",,535994,tt6065246,en,Kinky,"A Talented, Shy, Single Doctor balances work, religion, love and BDSM",3.03,/sETVD5Fa0J5r3euzbZiAl0fMu83.jpg,[],[],2018-10-12,0,,[],Released,,Kinky,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}]",https://www.janeandemmamovie.com/,542994,tt8581198,en,Jane and Emma,"Two women. One white. The other black. Society mandated they be enemies. The gospel of Jesus Christ required they be friends. On the eve of the death of Joseph Smith, his widow, Emma, is on the brink of destruction. In order to stand with her friend in her darkest hour, one woman, Jane Manning, will need to hear the voice of God once more. Can she hear His voice again? And if so, can she find the strength to abide it?",2.95,/u99L5WYfPzN54kH8XqJGOVsj0ww.jpg,"[{'id': 107901, 'logo_path': '/a7diXzBrwgw34QeLKiSgeUMEWAf.png', 'name': 'Clearstone Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-12,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All are alike unto God,Jane and Emma,False,7.5,1
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.gosnellmovie.com,537751,tt3722234,en,Gosnell: The Trial of America's Biggest Serial Killer,The story of the investigation and trial of abortion provider Dr Kermit Gosnell.,2.944,/1F5UinzVPKXm7GJrHR6j4Sg1rqp.jpg,"[{'id': 109050, 'logo_path': None, 'name': 'Hat Tip Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-12,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Gosnell: The Trial of America's Biggest Serial Killer,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,543703,,en,Samson et Dalila - Met Opera Live,"When mezzo-soprano Elīna Garanča and tenor Roberto Alagna joined forces for a new production of Carmen at the Met, the results were electrifying. Now this star duo reunites for another sensual French opera when they open the season in the title roles of Saint-Saëns’s biblical epic Samson et Dalila. Darko Tresnjak, who won a Tony Award for Best Direction of a Musical in 2014 for A Gentleman’s Guide to Love & Murder, makes his Met debut directing a vivid, seductive staging, featuring a monumental setting for the last-act Temple of Dagon, where the hero crushes his Philistine enemies. Sir Mark Elder conducts the first new Met production of the work in 20 years.",2.934,/p96jkLC4bHxMc6QjKCaGbK3p1wg.jpg,[],[],2018-10-20,0,223,[],Released,,Samson et Dalila - Met Opera Live,False,0.0,0
False,,0,[],,551163,tt8892788,en,The First Patient,"A dramatic expedition into an unknown world, THE FIRST PATIENT challenges audiences to embrace their curiosity and courage as they follow first year medical students through gross anatomy - the dissection of the human body.",2.915,/jcEAtxSs9dAgFrLt5kNkDkR1bxT.jpg,[],[],2018-10-20,0,82,[],Released,,The First Patient,False,0.0,0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.allaboutnina.film,483435,tt7542576,en,All About Nina,"Nina Geld's passion and talent have made her a rising star in the comedy scene, but she's an emotional mess offstage. When a new professional opportunity coincides with a romantic one, she is forced to confront her own deeply troubled past.",2.911,/qcOV7ALpm0CiIyeTxP3Ncjrc7HA.jpg,"[{'id': 57537, 'logo_path': '/xDWgR9hco6pRM69A4djcwaSpKHz.png', 'name': 'Diablo Entertainment', 'origin_country': 'US'}, {'id': 103220, 'logo_path': None, 'name': 'Malibu Films', 'origin_country': ''}, {'id': 108456, 'logo_path': None, 'name': 'Candela', 'origin_country': ''}]",[],2018-09-28,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get you act together.,All About Nina,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.ifcfilms.com/films/wildlife,417812,tt5929754,en,Wildlife,"14-year-old Joe is the only child of Jeanette and Jerry—a housewife and a golf pro—in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job—and his sense of purpose—he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves. Suddenly forced into the role of an adult, Joe witnesses his mother's struggle as she tries to keep her head above water.",2.893,/hQSUwjSSRtWCA5EBoY22gGzaE8Y.jpg,"[{'id': 99963, 'logo_path': None, 'name': 'Sight Unseen Pictures', 'origin_country': ''}, {'id': 76901, 'logo_path': '/l6LNuKdl51PmyO130Kzmc9FKosI.png', 'name': 'June Pictures', 'origin_country': 'US'}, {'id': 89261, 'logo_path': '/pEIvnw8XMErTLclRxfKc6lyyv3c.png', 'name': 'Nine Stories Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-23,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Wildlife,False,8.0,2
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",,488143,tt6956566,en,Laboratory Conditions,A physician investigating a missing body disrupts an unlawful experiment.,2.888,/5gNDLWSFTdN22I2wO0o1XyINO95.jpg,[],[],2018-10-13,0,16,[],Released,,Laboratory Conditions,False,0.0,1
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,550172,tt6905442,en,High Voltage,"An emerging rock band, managed by industry vet Jimmy Kleen, strike a deal with record executive Rick Roland. Things take a sinister turn when the band's lead singer, Rachel, and her mother Barb are struck by lightning and killed. Rachel is brought back to life, but she is different than before. Lightning courses through her veins and she uses her new strange electrical powers to drain the life from men, turning it into electrifying stage performances, but just how far are the band willing to go to make it.",2.879,/44TEBlWUctxG9K3T1niiLdBINSx.jpg,"[{'id': 109192, 'logo_path': None, 'name': 'The Movie Partnership', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-19,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,High Voltage,False,0.0,1
False,,0,"[{'id': 35, 'name': 'Comedy'}]",http://chasingtheblues.com,474487,tt6159520,en,Chasing the Blues,"Two rival record collectors attempt to con an old lady out of a rare but cursed 1930s blues record. When a series of unfortunate circumstances lands them in jail, the feud festers for over 20 years until they are released from prison and get a second chance at snagging the vinyl - this time from a more formidable foe.",2.87,/5HlvuqL7Hz3PjV2IPLeBRNTYBNw.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-05,0,77,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The road is long and definitely twisted.,Chasing the Blues,False,0.0,0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,520596,tt7461200,en,The Oath,"In a politically divided America, a man struggles to make it through the Thanksgiving holiday without destroying his family.",2.775,/7YkbJB9UCyOrpseKtVGoMpodfhc.jpg,"[{'id': 72725, 'logo_path': None, 'name': 'QC Entertainment', 'origin_country': ''}]",[],2018-10-12,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sign Or Die,The Oath,False,6.5,2
False,"{'id': 550492, 'name': 'Somm Collection', 'poster_path': '/69HxHYSzdgu7VU6D46zPxO4Tead.jpg', 'backdrop_path': None}",0,"[{'id': 99, 'name': 'Documentary'}]",,549321,tt7959898,en,Somm 3,"Three legends in the world of wine - Fred Dame, Steven Spurrier and Jancis Robinson - sit down in Paris to taste the rarest bottles of their careers. Meanwhile, Dustin Wilson gathers the greatest blind tasters of today in New York City for a secret tasting similar to the original Judgment of Paris, with the goal to see if any of the world’s Pinot Noirs can stand up to the greatest Burgundies of France. In the end, both tastings cross with results that could change the world of wine forever.",2.685,/rrPKRc4Zyc1FiEdocdGgQjgYHYC.jpg,"[{'id': 69870, 'logo_path': None, 'name': 'Forgotten Man Films', 'origin_country': ''}]",[],2018-10-19,0,80,[],Released,,Somm 3,False,0.0,0
False,"{'id': 513060, 'name': 'Unbroken Collection', 'poster_path': '/l0apSAcFHoL92kylhUAGp40Nqb3.jpg', 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}]",,506680,tt7339792,en,Unbroken: Path to Redemption,"Zamperini returns to California where he wound up marrying Cynthia Applewhite while wrestling with untreated PTSD, suffering constant nightmares, angry, bitter and deeply depressed, his wife convinces Zamperini to attend the 1949 Billy Graham Crusade.",2.66,/x0anYeapUCJFjYmTaDHP00CaYEB.jpg,"[{'id': 17009, 'logo_path': '/ssowAxOrrqsSR2CKeiytOXwLoCW.png', 'name': 'Universal 1440 Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-14,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When the war ended, the battle began.",Unbroken: Path to Redemption,False,0.0,0
False,,0,"[{'id': 18, 'name': 'Drama'}]",http://monstersandmenfilm.com,489934,tt7689906,en,Monsters and Men,"After capturing an illegal act of police violence on his cellphone, a Brooklyn street hustler sets off a series of events that alter the lives of a local police officer and a star high-school athlete.",2.617,/u6FtNjPCVF3yRMFGvbzNj56i1Dj.jpg,"[{'id': 89142, 'logo_path': '/bfMAgFDoS5niHK077WKdoUMgLHp.png', 'name': 'Department of Motion Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-22,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One moment can change everything,Monsters and Men,False,6.0,3
False,,0,"[{'id': 27, 'name': 'Horror'}]",https://basementthemovie.com/,435097,tt6118340,en,The Basement,"A seemingly innocent man is abducted by a notorious L.A. serial killer, who forces his victims to switch roles with him so that he can enact his own capture, torture and murder.",2.599,/oSdwlfxbqRtlpTbsKipoCGBkCIs.jpg,"[{'id': 110177, 'logo_path': None, 'name': 'The Conley Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-14,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One serial killer. Twelve personalities. The nightmare begins.,The Basement,False,2.7,9
False,,0,"[{'id': 27, 'name': 'Horror'}]",,521509,tt6664700,en,Extremity,"A young woman with a severely troubled past who signs up for an extreme haunt called Perdition. She believes that putting herself through Perdition's nightmarish trials will help her exorcise her internal traumas, but has no way of knowing just how shocking her ordeal will be-or what dark secrets buried in her psyche will emerge.  From Director: Anthony DiBlasi ""The Last Shift & Dread"" And Producer: ""Midnight Meat Train""",2.571,/59z9MpLqbfba40902AZEr9evpru.jpg,"[{'id': 103998, 'logo_path': None, 'name': 'Dark Elegy Films', 'origin_country': ''}, {'id': 13773, 'logo_path': None, 'name': 'Alberta Filmworks', 'origin_country': ''}, {'id': 104000, 'logo_path': None, 'name': 'Actra', 'origin_country': ''}]",[],2018-09-17,0,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Face Your Demons. No matter How Dark, Or Buried They May Be.",Extremity,False,7.5,4
False,,0,"[{'id': 53, 'name': 'Thriller'}]",http://www.strangenaturemovie.com/,549214,tt3113836,en,Strange Nature,"The first film to expose unsolved wildlife deformity outbreaks and where they may lead.  Based on a true unsolved ecological mystery, thousands of hideously deformed frogs have turned up in the waters of Minnesota. As seen through the eyes of a one-hit wonder single-mother and her 11-year old son, a small town struggles with the unknown when the deadly mutations move beyond the ponds.",2.48,/yXFkg7S6OBkuevT54Tm2XsJjKRa.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-22,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Strange Nature,False,4.0,5
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",,476929,tt4580550,en,The Witch Files,"A coven of young women with incredible powers and difficult pasts discovers that they are able to make their every wish come true. Things, however, take a dangerous turn when they discover that their newly-found abilities come with a price and that they may not be as in control as they think.",2.478,/iV3wApODDu4J0pG8lvhxsCkfH61.jpg,"[{'id': 109942, 'logo_path': None, 'name': 'Monopol Film Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-10,0,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Be careful what you WITCH for,The Witch Files,False,8.0,2
False,,0,"[{'id': 99, 'name': 'Documentary'}]",https://www.weedthepeoplemovie.com/,502137,tt7968976,en,Weed the People,"The uplifting and heart-wrenching struggles of families who treat their cancer-stricken children with marijuana, some with astonishing results.",2.438,/yzxw5afIEiWw5owwecadx3GvOvm.jpg,"[{'id': 109218, 'logo_path': '/e5wQmLhPlDenYHzINfGG0P25Wpa.png', 'name': 'BOBB Films', 'origin_country': 'US'}]",[],2018-10-16,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A healing revolution is growing,Weed the People,False,0.0,0
False,,3600000,"[{'id': 35, 'name': 'Comedy'}]",http://mamo.fi/heavy-trip/,460048,tt7220754,fi,Hevi reissu,"Turo is stuck in a small village and the best thing in his life is being the lead vocalist for the amateur metal band Impaled Rektum. He and his bandmates have practiced for 12 years without playing a single gig. The guys get a surprise visitor from Norway -- the promoter for a huge heavy metal music festival -- and decide it's now or never. They steal a van, a corpse, and even a new drummer to make their dreams a reality.",2.357,/iemwek3NFkcsEqTXGHg8xsjXzAk.jpg,"[{'id': 93704, 'logo_path': None, 'name': 'Mutant Koala Pictures', 'origin_country': 'FI'}, {'id': 5974, 'logo_path': None, 'name': 'Making Movies Oy', 'origin_country': ''}, {'id': 77617, 'logo_path': None, 'name': 'Sweet Films', 'origin_country': ''}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'NO', 'name': 'Norway'}]",2018-03-09,0,90,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,Heavy Trip,False,7.2,10
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://www.LateLifeMovie.com,522326,tt8234502,en,Late Life: The Chien-Ming Wang Story,"The first and only Taiwanese player for the New York Yankees, Chien-Ming Wang held many titles: American League Wins Leader, World Series Champion, Olympian, Time 100 Most Influential, and The Pride of Taiwan. He had it all - until a 2008 injury forever altered the course of his career. Late Life: The Chien-Ming Wang Story - named after the late sinking action on his signature pitch - follows the rise and fall of the international icon as he fights his way back into the Major Leagues through endless rehab programs and lengthy stints away from home, carrying the weight of the world on his battered shoulder. A poignant and intimate account of Wang’s steadfast quest, Late Life tells the story of a man who is unwilling to give up and unable to let go.",2.334,/xXMN8AIcdtetl5K6cRHp7iVQOYA.jpg,"[{'id': 104197, 'logo_path': '/mCy3rCmOQMk3GUTY0zEgel4VXfa.png', 'name': 'WYC Motions', 'origin_country': 'US'}, {'id': 104199, 'logo_path': None, 'name': 'EBOS International', 'origin_country': ''}, {'id': 15544, 'logo_path': None, 'name': '408 Films', 'origin_country': 'US'}, {'id': 107179, 'logo_path': '/6nl5OkcInmcrvQ5F2rpmT2r3YD0.png', 'name': 'Activator Marketing Company', 'origin_country': 'TW'}]","[{'iso_3166_1': 'TW', 'name': 'Taiwan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-12,0,97,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Late Life: The Chien-Ming Wang Story,False,0.0,0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,483315,tt4824316,en,Armed,A former U.S. marshal discovers that all of the survivors of his old unit are experiencing the same symptoms simultaneously and there may be a larger conspiracy at hand.,2.328,/dT316sJ74VYrRl3sh6UgJD6VP6g.jpg,"[{'id': 23749, 'logo_path': None, 'name': 'Decipher Entertainment', 'origin_country': ''}, {'id': 37580, 'logo_path': None, 'name': 'MVP Films', 'origin_country': ''}]",[],2018-09-14,0,120,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What could go wrong?,Armed,False,3.9,4
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://lizziethefilm.com,460071,tt5160938,en,Lizzie,"In 1892 Lizzie Borden lives a quiet life in Massachusetts under the strict rules established by her father. Lizzie finds a kindred spirit in the live-in maid, Bridget, and friendship soon blossoms into a secret romance. But tension mounts in the Borden household, leading to a violent breaking point.",2.243,/y7pCf7WQudPMFfsK7AztHNmBccj.jpg,"[{'id': 2394, 'logo_path': '/sUWGEjxxCU5McOoD2JPrJHDW7K3.png', 'name': 'Artina Films', 'origin_country': 'US'}, {'id': 35043, 'logo_path': None, 'name': 'Destro Films', 'origin_country': ''}, {'id': 107521, 'logo_path': '/aCTFY0hOiZbTD3SifLO7FuzPAet.png', 'name': 'Powder Hound Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-14,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The legend of Lizzie Borden,Lizzie,False,3.7,4
